0.078 -1.5 -2.0763e-13 3.77793 9.67982e-13 0 0 1 0 0 2.96978 0 0 0 1 2.5 0 3.96978 0 0 0 1 -4 0 4.96978 0 0 0 1
0.079 -1.5 -2.10432e-13 3.82719 9.81045e-13 0 0 1 0 0 2.969 0 0 0 1 2.5 0 3.969 0 0 0 1 -4 0 4.969 0 0 0 1
0.08 -1.5 -2.13234e-13 3.87645 9.94108e-13 0 0 1 0 0 2.96822 0 0 0 1 2.5 0 3.96822 0 0 0 1 -4 0 4.96822 0 0 0 1
0.081 -1.5 -2.16036e-13 3.9257 1.00717e-12 0 0 1 0 0 2.96742 0 0 0 1 2.5 0 3.96742 0 0 0 1 -4 0 4.96742 0 0 0 1
0.082 -1.5 -2.18838e-13 3.97493 1.02023e-12 0 0 1 0 0 2.96662 0 0 0 1 2.5 0 3.96662 0 0 0 1 -4 0 4.96662 0 0 0 1
0.083 -1.5 -2.2164e-13 4.02416 1.0333e-12 0 0 1 0 0 2.9658 0 0 0 1 2.5 0 3.9658 0 0 0 1 -4 0 4.9658 0 0 0 1
0.084 -1.5 -2.24442e-13 4.07338 1.04636e-12 0 0 1 0 0 2.96498 0 0 0 1 2.5 0 3.96498 0 0 0 1 -4 0 4.96498 0 0 0 1
0.085 -1.5 -2.27244e-13 4.12258 1.05942e-12 0 0 1 0 0 2.96414 0 0 0 1 2.5 0 3.96414 0 0 0 1 -4 0 4.96414 0 0 0 1
0.086 -1.5 -2.30046e-13 4.17178 1.07249e-12 0 0 1 0 0 2.9633 0 0 0 1 2.5 0 3.9633 0 0 0 1 -4 0 4.9633 0 0 0 1
0.087 -1.5 -2.32848e-13 4.22097 1.08555e-12 0 0 1 0 0 2.96245 0 0 0 1 2.5 0 3.96245 0 0 0 1 -4 0 4.96245 0 0 0 1
0.088 -1.5 -2.3565e-13 4.27015 1.09861e-12 0 0 1 0 0 2.96158 0 0 0 1 2.5 0 3.96158 0 0 0 1 -4 0 4.96158 0 0 0 1
0.089 -1.5 -2.38452e-13 4.31932 1.11168e-12 0 0 1 0 0 2.96071 0 0 0 1 2.5 0 3.96071 0 0 0 1 -4 0 4.96071 0 0 0 1
0.09 -1.5 -2.41254e-13 4.36847 1.12474e-12 0 0 1 0 0 2.95983 0 0 0 1 2.5 0 3.95983 0 0 0 1 -4 0 4.95983 0 0 0 1
0.091 -1.5 -2.44056e-13 4.41762 1.1378e-12 0 0 1 0 0 2.95894 0 0 0 1 2.5 0 3.95894 0 0 0 1 -4 0 4.95894 0 0 0 1
0.092 -1.5 -2.46858e-13 4.46676 1.15087e-12 0 0 1 0 0 2.95803 0 0 0 1 2.5 0 3.95803 0 0 0 1 -4 0 4.95803 0 0 0 1
0.093 -1.5 -2.4966e-13 4.51589 1.16393e-12 0 0 1 0 0 2.95712 0 0 0 1 2.5 0 3.95712 0 0 0 1 -4 0 4.95712 0 0 0 1
0.094 -1.5 -2.52462e-13 4.56501 1.17699e-12 0 0 1 0 0 2.9562 0 0 0 1 2.5 0 3.9562 0 0 0 1 -4 0 4.9562 0 0 0 1
0.095 -1.5 -2.55264e-13 4.61412 1.19006e-12 0 0 1 0 0 2.95527 0 0 0 1 2.5 0 3.95527 0 0 0 1 -4 0 4.95527 0 0 0 1
0.096 -1.5 -2.58066e-13 4.66322 1.20312e-12 0 0 1 0 0 2.95432 0 0 0 1 2.5 0 3.95432 0 0 0 1 -4 0 4.95432 0 0 0 1
0.097 -1.5 -2.60868e-13 4.71231 1.21618e-12 0 0 1 0 0 2.95337 0 0 0 1 2.5 0 3.95337 0 0 0 1 -4 0 4.95337 0 0 0 1
0.098 -1.5 -2.6367e-13 4.76139 1.22925e-12 0 0 1 0 0 2.95241 0 0 0 1 2.5 0 3.95241 0 0 0 1 -4 0 4.95241 0 0 0 1
0.099 -1.5 -2.66472e-13 4.81046 1.24231e-12 0 0 1 0 0 2.95144 0 0 0 1 2.5 0 3.95144 0 0 0 1 -4 0 4.95144 0 0 0 1
0.1 -1.5 -2.69274e-13 4.85952 1.25537e-12 0 0 1 0 0 2.95046 0 0 0 1 2.5 0 3.95046 0 0 0 1 -4 0 4.95046 0 0 0 1
0.101 -1.5 -2.72076e-13 4.90857 1.26843e-12 0 0 1 0 0 2.94947 0 0 0 1 2.5 0 3.94947 0 0 0 1 -4 0 4.94947 0 0 0 1
0.102 -1.5 -2.74878e-13 4.95761 1.2815e-12 0 0 1 0 0 2.94847 0 0 0 1 2.5 0 3.94847 0 0 0 1 -4 0 4.94847 0 0 0 1
0.103 -1.5 -2.7768e-13 5.00664 1.29456e-12 0 0 1 0 0 2.94746 0 0 0 1 2.5 0 3.94746 0 0 0 1 -4 0 4.94746 0 0 0 1
0.104 -1.5 -2.80482e-13 5.05566 1.30762e-12 0 0 1 0 0 2.94644 0 0 0 1 2.5 0 3.94644 0 0 0 1 -4 0 4.94644 0 0 0 1
0.105 -1.5 -2.83285e-13 5.10467 1.32069e-12 0 0 1 0 0 2.94541 0 0 0 1 2.5 0 3.94541 0 0 0 1 -4 0 4.94541 0 0 0 1
0.106 -1.5 -2.86087e-13 5.15367 1.33375e-12 0 0 1 0 0 2.94437 0 0 0 1 2.5 0 3.94437 0 0 0 1 -4 0 4.94437 0 0 0 1
0.107 -1.5 -2.88889e-13 5.20266 1.34681e-12 0 0 1 0 0 2.94332 0 0 0 1 2.5 0 3.94332 0 0 0 1 -4 0 4.94332 0 0 0 1
0.108 -1.5 -2.91691e-13 5.25165 1.35988e-12 0 0 1 0 0 2.94226 0 0 0 1 2.5 0 3.94226 0 0 0 1 -4 0 4.94226 0 0 0 1
0.109 -1.5 -2.94493e-13 5.30062 1.37294e-12 0 0 1 0 0 2.94119 0 0 0 1 2.5 0 3.94119 0 0 0 1 -4 0 4.94119 0 0 0 1
0.11 -1.5 -2.97295e-13 5.34958 1.386e-12 0 0 1 0 0 2.94011 0 0 0 1 2.5 0 3.94011 0 0 0 1 -4 0 4.94011 0 0 0 1
0.111 -1.5 -3.00097e-13 5.39853 1.39907e-12 0 0 1 0 0 2.93902 0 0 0 1 2.5 0 3.93902 0 0 0 1 -4 0 4.93902 0 0 0 1
0.112 -1.5 -3.02899e-13 5.44748 1.41213e-12 0 0 1 0 0 2.93792 0 0 0 1 2.5 0 3.93792 0 0 0 1 -4 0 4.93792 0 0 0 1
0.113 -1.5 -3.05701e-13 5.49641 1.42519e-12 0 0 1 0 0 2.93681 0 0 0 1 2.5 0 3.93681 0 0 0 1 -4 0 4.93681 0 0 0 1
0.114 -1.5 -3.08503e-13 5.54533 1.43826e-12 0 0 1 0 0 2.9357 0 0 0 1 2.5 0 3.9357 0 0 0 1 -4 0 4.9357 0 0 0 1
0.115 -1.5 -3.11305e-13 5.59424 1.45132e-12 0 0 1 0 0 2.93457 0 0 0 1 2.5 0 3.93457 0 0 0 1 -4 0 4.93457 0 0 0 1
0.116 -1.5 -3.14107e-13 5.64315 1.46438e-12 0 0 1 0 0 2.93343 0 0 0 1 2.5 0 3.93343 0 0 0 1 -4 0 4.93343 0 0 0 1
0.117 -1.5 -3.16909e-13 5.69204 1.47745e-12 0 0 1 0 0 2.93228 0 0 0 1 2.5 0 3.93228 0 0 0 1 -4 0 4.93228 0 0 0 1
